,bbox_east,bbox_north,bbox_south,bbox_west,geometry,place_name
0,-77.0009375,-12.1028466,-12.1401485,-77.0562752,"POLYGON ((-77.0562752 -12.111672, -77.0561865 -12.1117394, -77.0561577 -12.1118896, -77.056004 -12.1118568, -77.0558984 -12.1119037, -77.0558936 -12.1120258, -77.05563429999999 -12.1120492, -77.0556199 -12.112176, -77.0554999 -12.1121572, -77.0552646 -12.1123309, -77.055111 -12.1123168, -77.0551014 -12.1124717, -77.0549429 -12.1124952, -77.0549333 -12.112575, -77.0548277 -12.112575, -77.0548277 -12.1126689, -77.0546981 -12.1126548, -77.0545348 -12.1128238, -77.0544436 -12.1128238, -77.0544532 -12.113021, -77.0542275 -12.1129553, -77.0542131 -12.1130585, -77.0539923 -12.1130116, -77.0539395 -12.11319, -77.0536946 -12.1132181, -77.0536658 -12.1133731, -77.0534785 -12.1133871, -77.0534593 -12.1135092, -77.0532913 -12.1135139, -77.05322889999999 -12.1136547, -77.05308960000001 -12.1136735, -77.05299840000001 -12.113819, -77.0528304 -12.1138472, -77.0527968 -12.1139505, -77.0526479 -12.1140209, -77.05268150000001 -12.1141242, -77.0524607 -12.1141523, -77.0524367 -12.1142697, -77.0522206 -12.1143072, -77.05215819999999 -12.1144715, -77.0520477 -12.1144152, -77.0519709 -12.114603, -77.0518653 -12.114603, -77.05183169999999 -12.1147344, -77.0517117 -12.1147438, -77.0509098 -12.1157202, -77.0506498 -12.1161255, -77.05043999999999 -12.1165558, -77.05126559999999 -12.1174141, -77.05117389999999 -12.1174961, -77.050338 -12.1166797, -77.0502695 -12.1166797, -77.0501445 -12.1167422, -77.0499882 -12.1168847, -77.04983199999999 -12.1169981, -77.04970109999999 -12.1170976, -77.0495449 -12.1172129, -77.0494042 -12.1173476, -77.0492735 -12.1174629, -77.0491114 -12.1175781, -77.0488926 -12.1177031, -77.04878720000001 -12.1178065, -77.0486191 -12.1179316, -77.0484649 -12.1179844, -77.0483145 -12.118084, -77.04806840000001 -12.1182031, -77.0478809 -12.1182715, -77.04772850000001 -12.1183145, -77.0476309 -12.1183867, -77.0475781 -12.1184785, -77.0474531 -12.1185332, -77.04730859999999 -12.1185722, -77.0471036 -12.1186992, -77.0470097 -12.118752, -77.04684760000001 -12.1188672, -77.046791 -12.119002, -77.04670110000001 -12.1190547, -77.0466074 -12.1190899, -77.0464882 -12.1191836, -77.0463632 -12.1192832, -77.0463003 -12.1194534, -77.0462457 -12.1195972, -77.04621 -12.1197268, -77.0462261 -12.1198112, -77.0463771 -12.1198745, -77.0465495 -12.1199966, -77.046716 -12.1200708, -77.04690890000001 -12.1201697, -77.0468827 -12.1202401, -77.04671070000001 -12.1201739, -77.0466112 -12.1201949, -77.0464435 -12.1203392, -77.04636480000001 -12.1204271, -77.046252 -12.1205509, -77.0461935 -12.1206113, -77.0461241 -12.1206859, -77.04604999999999 -12.1207937, -77.04597680000001 -12.1209357, -77.0459336 -12.1210606, -77.0460077 -12.1211777, -77.046043 -12.1212656, -77.0460077 -12.1213829, -77.0465332 -12.121916, -77.0464667 -12.1219922, -77.0459336 -12.1214629, -77.0458555 -12.121457, -77.0457969 -12.121459, -77.0457305 -12.1214766, -77.0456641 -12.1214844, -77.0456094 -12.1215117, -77.04551170000001 -12.1215489, -77.0454355 -12.1215879, -77.0453516 -12.1216426, -77.04529890000001 -12.1216799, -77.0452324 -12.1217305, -77.0451601 -12.1217774, -77.0450664 -12.1218476, -77.045 -12.1218985, -77.0448985 -12.1219961, -77.0448281 -12.122045, -77.0447636 -12.1220937, -77.0447011 -12.1221387, -77.0446347 -12.1221757, -77.0445781 -12.1222169, -77.0445371 -12.1222735, -77.0444766 -12.1223145, -77.04441989999999 -12.1223731, -77.04435549999999 -12.1224297, -77.0443047 -12.1224707, -77.0442305 -12.1225254, -77.0441562 -12.122586, -77.0440899 -12.122627, -77.0440449 -12.1226621, -77.0439805 -12.122709, -77.04391010000001 -12.1227656, -77.0438417 -12.122795, -77.0437637 -12.122836, -77.0436875 -12.1228926, -77.04362500000001 -12.122918, -77.0435469 -12.1229472, -77.04346889999999 -12.1229882, -77.04342389999999 -12.1230195, -77.0433615 -12.1230742, -77.043252 -12.123123, -77.04301359999999 -12.1231934, -77.0428457 -12.12325, -77.0427481 -12.123291, -77.0426035 -12.1233594, -77.0425235 -12.1233965, -77.0424726 -12.1234356, -77.0423066 -12.1234706, -77.04218160000001 -12.1235507, -77.0420215 -12.1236524, -77.041791 -12.1238281, -77.04164849999999 -12.1239687, -77.041543 -12.1241485, -77.0416836 -12.1243281, -77.0415996 -12.1244101, -77.04141199999999 -12.1242149, -77.0413164 -12.1241932, -77.0412149 -12.1242344, -77.0411446 -12.1243204, -77.0410449 -12.1243594, -77.0408027 -12.1244414, -77.04059169999999 -12.1244862, -77.0404961 -12.1245566, -77.0403165 -12.1247012, -77.04007420000001 -12.1249024, -77.0398945 -12.1250039, -77.0397676 -12.1251132, -77.0396485 -12.1252305, -77.0395781 -12.125295, -77.039416 -12.1254551, -77.0392559 -12.1256329, -77.0390937 -12.125791, -77.03895319999999 -12.1259531, -77.038752 -12.1261544, -77.03861139999999 -12.1263399, -77.0385117 -12.1265059, -77.0385117 -12.1266075, -77.0385469 -12.1266779, -77.0385879 -12.1267577, -77.0393476 -12.127543, -77.03924019999999 -12.1276485, -77.0385117 -12.1268926, -77.0384316 -12.1269434, -77.0382402 -12.1270742, -77.0380801 -12.1271895, -77.0379844 -12.1273106, -77.0377676 -12.1275254, -77.0376562 -12.1276367, -77.0375976 -12.1277734, -77.0374552 -12.1279434, -77.037336 -12.1281309, -77.03718360000001 -12.128293, -77.0371035 -12.1284159, -77.0370899 -12.1285312, -77.03718360000001 -12.1286132, -77.0372656 -12.1286545, -77.0372656 -12.1287735, -77.0371092 -12.128791, -77.03698439999999 -12.1289551, -77.0369082 -12.1290742, -77.0367969 -12.1291954, -77.0366817 -12.1292754, -77.03655070000001 -12.1293575, -77.0364356 -12.1294571, -77.0363047 -12.1295976, -77.03611909999999 -12.1297481, -77.0359472 -12.12992, -77.0357715 -12.1300705, -77.0356621 -12.1301816, -77.03558990000001 -12.1303184, -77.03553909999999 -12.1304375, -77.0371172 -12.1326915, -77.03700190000001 -12.1327735, -77.0356895 -12.1308965, -77.0355761 -12.1308632, -77.035453 -12.1308672, -77.0353437 -12.1309062, -77.0351972 -12.1309825, -77.03503120000001 -12.1310391, -77.0349219 -12.1311329, -77.0348164 -12.1312539, -77.0346797 -12.131418, -77.0345469 -12.1314884, -77.03439059999999 -12.1316075, -77.0341816 -12.1317169, -77.033998 -12.1317969, -77.03382619999999 -12.1319101, -77.03366990000001 -12.1319669, -77.0335039 -12.132, -77.0334434 -12.1320625, -77.0333437 -12.1321582, -77.03317389999999 -12.1322695, -77.03284170000001 -12.1325059, -77.0326855 -12.1326582, -77.032543 -12.1328047, -77.03237110000001 -12.1329825, -77.0321309 -12.133086, -77.031916 -12.1331972, -77.0317636 -12.1332989, -77.03165420000001 -12.1334375, -77.0314707 -12.133586, -77.0313281 -12.1337129, -77.03124800000001 -12.1338496, -77.0311406 -12.1339492, -77.0310274 -12.1340272, -77.0309336 -12.1341641, -77.0308399 -12.1342871, -77.0306934 -12.1344687, -77.0305371 -12.1347187, -77.0303847 -12.13491, -77.0302422 -12.1351601, -77.0301542 -12.1353281, -77.030041 -12.1355, -77.0299277 -12.1356621, -77.0298379 -12.1358457, -77.029793 -12.1359121, -77.0297599 -12.1359746, -77.0297422 -12.1360294, -77.0296992 -12.1361231, -77.0296525 -12.1362461, -77.0295899 -12.136334, -77.0295332 -12.1364395, -77.0294902 -12.1365097, -77.0294531 -12.1365917, -77.02941010000001 -12.1367207, -77.0293614 -12.136834, -77.0293399 -12.1369101, -77.029293 -12.136994, -77.0292637 -12.1370527, -77.0292402 -12.1371309, -77.0291972 -12.1372129, -77.0291524 -12.1373047, -77.0291132 -12.1373926, -77.0290996 -12.137461, -77.02911520000001 -12.137545, -77.0293985 -12.1376739, -77.029375 -12.1377402, -77.0291309 -12.1376601, -77.029082 -12.1377579, -77.02905269999999 -12.1378184, -77.02902539999999 -12.1379062, -77.029 -12.1380156, -77.0289629 -12.1381035, -77.0289257 -12.1381524, -77.02886909999999 -12.1382246, -77.0287969 -12.1383066, -77.0287422 -12.1383985, -77.02870900000001 -12.1384785, -77.02869339999999 -12.1385489, -77.02867000000001 -12.1386426, -77.0286562 -12.1387207, -77.0286172 -12.1387989, -77.0285841 -12.1388711, -77.02856250000001 -12.1389277, -77.02848640000001 -12.1390252, -77.0284492 -12.1390976, -77.0284355 -12.1391641, -77.02842769999999 -12.1392481, -77.0284082 -12.139334, -77.02842 -12.1394375, -77.028457 -12.1395312, -77.0285195 -12.1396035, -77.0285664 -12.1396895, -77.02954099999999 -12.1401485, -77.0294375 -12.1401406, -77.02845309999999 -12.139707, -77.0283027 -12.139627, -77.0281895 -12.1395489, -77.0279395 -12.139416, -77.0278886 -12.1393164, -77.0277617 -12.1391347, -77.027625 -12.1389649, -77.02747460000001 -12.1388066, -77.0270996 -12.1384669, -77.0268105 -12.1381406, -77.0266797 -12.1379629, -77.0265605 -12.1377832, -77.02636510000001 -12.1374408, -77.0259844 -12.1367735, -77.02591990000001 -12.1366504, -77.0258145 -12.1365039, -77.02568359999999 -12.136375, -77.0255117 -12.1362402, -77.0254504 -12.1361906, -77.0253558 -12.1361336, -77.02528119999999 -12.1360963, -77.0252066 -12.1360572, -77.0251229 -12.1360198, -77.0249628 -12.1359753, -77.0248082 -12.135954, -77.02461169999999 -12.1359166, -77.0242915 -12.1358419, -77.0240859 -12.1357761, -77.0229961 -12.1352676, -77.02311520000001 -12.1349336, -77.0225059 -12.1347149, -77.0221035 -12.134461, -77.0216992 -12.1340704, -77.0212715 -12.1334454, -77.02115619999999 -12.1332519, -77.0196121 -12.1306691, -77.01948400000001 -12.1306122, -77.0191485 -12.1312695, -77.0179808 -12.1312664, -77.0179996 -12.1303877, -77.0173195 -12.1303781, -77.0173164 -12.1301114, -77.017241 -12.1299901, -77.0171211 -12.1299375, -77.0164484 -12.1305299, -77.0163223 -12.1302019, -77.01616009999999 -12.1299434, -77.015877 -12.1301992, -77.015711 -12.1299746, -77.01558199999999 -12.129541, -77.01519140000001 -12.1295762, -77.0147422 -12.1295919, -77.0143672 -12.1295704, -77.01399809999999 -12.1294826, -77.01373820000001 -12.1294101, -77.0134845 -12.1299531, -77.01309569999999 -12.1298437, -77.01305859999999 -12.130205, -77.0131816 -12.1308789, -77.0129941 -12.1312617, -77.0125742 -12.1308125, -77.01245900000001 -12.1303575, -77.01187299999999 -12.1304941, -77.01177149999999 -12.1300039, -77.01130860000001 -12.130082, -77.0106971 -12.1300261, -77.0094297 -12.1299101, -77.00958989999999 -12.1280742, -77.00956840000001 -12.1277851, -77.00955690000001 -12.1276577, -77.0065867 -12.1281353, -77.0061207 -12.1282092, -77.0055917 -12.128293, -77.00517480000001 -12.1283539, -77.00163089999999 -12.1288614, -77.00093750000001 -12.1289454, -77.0012861 -12.1284408, -77.0025864 -12.1265619, -77.00467519999999 -12.1236802, -77.01016989999999 -12.1156914, -77.0130303 -12.1175284, -77.0131954 -12.1176856, -77.0132539 -12.1178672, -77.0132461 -12.118793, -77.0138027 -12.1188221, -77.0138027 -12.1193789, -77.0172949 -12.1194355, -77.0172792 -12.1205489, -77.01821289999999 -12.1205601, -77.01824240000001 -12.1205605, -77.0182217 -12.1200916, -77.0182051 -12.1197149, -77.0182081 -12.1194145, -77.0182344 -12.1194141, -77.0240957 -12.1198417, -77.0249199 -12.1192695, -77.0251875 -12.1191757, -77.0258204 -12.1191582, -77.0258274 -12.1191212, -77.02614060000001 -12.1174629, -77.0261757 -12.1171972, -77.0261517 -12.1168924, -77.0259492 -12.1143262, -77.0259635 -12.1141055, -77.02600390000001 -12.1134825, -77.0261419 -12.1119759, -77.02626619999999 -12.110457, -77.0265586 -12.1081992, -77.0272291 -12.1065162, -77.02731249999999 -12.1063204, -77.0274199 -12.1059669, -77.0274649 -12.1053024, -77.02746670000001 -12.1035957, -77.0272786 -12.1028466, -77.0273751 -12.1028597, -77.0279749 -12.1029464, -77.0315099 -12.1035098, -77.0315531 -12.1035829, -77.0366114 -12.1100254, -77.03715819999999 -12.1100645, -77.03825000000001 -12.1089746, -77.039041 -12.1097539, -77.03994539999999 -12.1088575, -77.04046289999999 -12.1083457, -77.04311319999999 -12.1108457, -77.0436255 -12.1105901, -77.0439044 -12.1104892, -77.044192 -12.1104373, -77.0449981 -12.1104492, -77.04624509999999 -12.1104925, -77.0466914 -12.1109414, -77.0492694 -12.1083691, -77.05137430000001 -12.1102619, -77.05157199999999 -12.110102, -77.0516107 -12.1100813, -77.05169720000001 -12.1100351, -77.0517735 -12.1099531, -77.0518632 -12.1098594, -77.0519044 -12.1098162, -77.05196669999999 -12.10975, -77.05201169999999 -12.1096972, -77.0520801 -12.1096309, -77.05220509999999 -12.109502, -77.0523614 -12.1093301, -77.0524844 -12.1091875, -77.052582 -12.1090781, -77.0527579 -12.1088829, -77.0528887 -12.1087382, -77.0530645 -12.108543, -77.0531544 -12.1084492, -77.05319919999999 -12.1089591, -77.0532936 -12.1092707, -77.05333330000001 -12.1093723, -77.0533652 -12.1094374, -77.0534364 -12.1095305, -77.05351330000001 -12.1095976, -77.0535754 -12.1096367, -77.05374019999999 -12.1096934, -77.05429289999999 -12.1096992, -77.054418 -12.1097364, -77.05447460000001 -12.1097656, -77.0545547 -12.1098399, -77.054625 -12.1099044, -77.0546914 -12.1099531, -77.0547402 -12.1099785, -77.0547871 -12.1100059, -77.0548574 -12.1100391, -77.0549297 -12.1101016, -77.0549649 -12.1101544, -77.0549785 -12.1102246, -77.0549726 -12.1102891, -77.0549551 -12.1103575, -77.0549395 -12.1104454, -77.0549766 -12.1105176, -77.05500790000001 -12.1105664, -77.05507040000001 -12.1106211, -77.05516009999999 -12.1106934, -77.0553496 -12.1107812, -77.0554159 -12.1108125, -77.0555899 -12.1108887, -77.0556934 -12.1109414, -77.05575 -12.1109667, -77.0559382 -12.1112194, -77.0562752 -12.111672))","Miraflores, Province of Lima, Lima, Peru"
