"uuid","latitude","longitude","interactions","street","reliability","start_time","end_time","share","cum_share"
"00e7697c-b9b7-312c-a35f-910405ecce08","-34.874581","-56.041421","1","Gral. Máximo Tajes","5","2019-03-14 11:05:00.000","2019-03-14 12:05:00.000","0.0024","0.8867924528301887"
"2184c01a-0762-38df-8f6e-3217d78c8623","-34.879216","-56.155292","1","Av. Luis Alberto de Herrera","5","2019-03-16 16:54:00.000","2019-03-16 17:54:00.000","0.0024","0.8891509433962265"
"009bb8d5-7661-33e4-8d23-c9f73a645326","-34.81","-56.221232","1","Av. Gral. Eugenio Garzón","5","2019-03-17 20:33:00.000","2019-03-17 21:32:00.000","0.0024","0.8915094339622641"
"86eb27b7-03c8-3e97-bd3c-d7377c09c603","-34.858688","-56.17471","1","Bv. José Batlle y Ordóñez","5","2019-03-17 21:22:00.000","2019-03-17 22:22:00.000","0.0024","0.8938679245283019"
"95d9eed3-9d21-3b92-864e-c598d2e30db9","-34.877058","-56.052167","1","Gral. Nariño","5","2019-03-25 20:28:00.000","2019-03-25 21:28:00.000","0.0024","0.8962264150943396"
"04de6ae2-543e-3cdb-ae12-fc22e6602fd7","-34.836982","-56.270215","1","Av. Luis Batlle Berres","5","2019-03-31 05:30:00.000","2019-03-31 06:32:00.000","0.0024","0.8985849056603774"
"be4b29da-3ca2-364f-9284-b9cb58d65971","-34.87737","-56.052018","1","Gral. Nariño","5","2019-04-05 11:15:00.000","2019-04-05 12:18:00.000","0.0024","0.9009433962264151"
"ae063b94-81c1-33cd-87aa-8a684188f28a","-34.874572","-56.041298","1","Gral. Máximo Tajes","5","2019-04-05 19:22:00.000","2019-04-05 20:22:00.000","0.0024","0.9033018867924528"
"4151c486-2e04-3ed8-95b2-1d0295581f56","-34.894667","-56.165164","1","Dr. Salvador Ferrer Serra","5","2019-04-20 15:20:00.000","2019-04-20 16:19:00.000","0.0024","0.9056603773584906"
"94fae4fe-1aed-3589-b682-1d9d2da5cd3a","-34.908362","-56.15369","1","Libertad","5","2019-04-24 16:11:00.000","2019-04-24 17:14:00.000","0.0024","0.9080188679245284"
"44ae5dfa-17c8-3ac2-8b44-97444dd886bd","-34.868708","-56.169214","1",,"5","2019-05-05 10:25:00.000","2019-05-05 11:30:00.000","0.0024","0.910377358490566"
"9d4026a8-0054-350e-b921-bd1b13bb1f62","-34.877651","-56.145072","1","Av. 8 de Octubre","5","2019-05-10 01:24:00.000","2019-05-10 02:23:00.000","0.0024","0.9127358490566038"
"68485b24-8102-3e4c-8a04-2faa2ff6617f","-34.851146","-56.215995","1","Cno. Gral. Hornos","5","2019-05-10 01:28:00.000","2019-05-10 02:28:00.000","0.0024","0.9150943396226415"
"2496ca27-1a4c-3c22-9942-98a96e0c2ac9","-34.8515","-56.197609","1","Av. Millán","5","2019-05-10 01:30:00.000","2019-05-10 02:29:00.000","0.0024","0.9174528301886793"
"b8751744-77a3-3156-bf21-43017b5d29a5","-34.85651","-56.177752","1","Bv. José Batlle y Ordóñez","5","2019-05-10 01:34:00.000","2019-05-10 02:33:00.000","0.0024","0.9198113207547169"
"e920ba07-ddfa-3117-8252-756be6cae2c6","-34.868232","-56.162929","1","Av. José Pedro Varela","5","2019-05-10 01:39:00.000","2019-05-10 02:38:00.000","0.0024","0.9221698113207547"
"8174c1d8-beb1-36c3-a292-8239e5f0b7fe","-34.839477","-56.120824","1","Camino Maldonado","5","2019-05-10 02:20:00.000","2019-05-10 03:19:00.000","0.0024","0.9245283018867925"
"c3c8d1d4-3827-3adc-b0a6-b958def50388","-34.877391","-56.058709","1","Av. Italia","5","2019-05-21 00:37:00.000","2019-05-21 01:36:00.000","0.0024","0.9268867924528302"
"a3ec1b73-8b50-3b42-93ed-3dc3e9ebdd3f","-34.875342","-56.181974","1","Av. Gral. Garibaldi","5","2019-05-21 20:17:00.000","2019-05-21 21:16:00.000","0.0024","0.9292452830188679"
"f817953c-6b30-35e9-b82e-52b923f37cdd","-34.884776","-56.040744","1","Lido","5","2019-05-23 22:12:00.000","2019-05-23 23:11:00.000","0.0024","0.9316037735849056"
"d5be3630-cbf2-3b54-80d0-a3cfa9ecde74","-34.904513","-56.163982","1","Bv. Gral. Artigas","5","2019-06-11 21:53:00.000","2019-06-11 22:52:00.000","0.0024","0.9339622641509434"
"6cfc995a-3eda-35ab-a084-7d60d80b69f5","-34.817289","-56.252165","1","Mario Arregui","5","2019-06-12 12:16:00.000","2019-06-12 13:16:00.000","0.0024","0.9363207547169812"
"c3eb7351-45ad-382e-878a-b5bc8f12686e","-34.804826","-56.136643","1","Av. José Belloni","5","2019-06-14 10:46:00.000","2019-06-14 11:45:00.000","0.0024","0.9386792452830188"
"57b17ee4-d784-368c-b5d1-fdbbee191a83","-34.828686","-56.204616","1","Cno. Edison","5","2019-06-15 15:22:00.000","2019-06-15 16:21:00.000","0.0024","0.9410377358490566"
"30556b6d-ca46-33d2-93d5-2193ad3e462d","-34.876691","-56.052383","1","Av. Italia","5","2019-06-15 16:29:00.000","2019-06-15 17:28:00.000","0.0024","0.9433962264150944"
"aa78340c-d6f8-3411-8171-bc24d0ea4be9","-34.878571","-56.070735","1","Av. Italia","5","2019-06-16 01:06:00.000","2019-06-16 02:06:00.000","0.0024","0.9457547169811321"
"2b995b76-2aa5-3fbd-a224-187dcd0d52a7","-34.828459","-56.232357","1","Av. Millán","5","2019-06-16 17:31:00.000","2019-06-16 18:30:00.000","0.0024","0.9481132075471698"
"20691da5-faa0-3c40-9758-d4d8734f2e72","-34.895066","-56.089938","1","Rambla O'Higgins","5","2019-06-18 01:42:00.000","2019-06-18 02:41:00.000","0.0024","0.9504716981132075"
"7a3655d1-fc63-336c-b000-574875eaf398","-34.868732","-56.186762","1","Espinillo","5","2019-06-18 03:32:00.000","2019-06-18 04:31:00.000","0.0024","0.9528301886792453"
"78b1958b-8ff8-3443-a3ea-d837041896b0","-34.887374","-56.184141","1","Martín García","5","2019-06-18 15:57:00.000","2019-06-18 16:56:00.000","0.0024","0.9551886792452831"
"6ccb1482-bd28-31d7-bff9-de42e236fc9a","-34.864972","-56.168206","1","Av. 15 de Febrero de 1985","5","2019-06-19 20:48:00.000","2019-06-19 21:48:00.000","0.0024","0.9575471698113207"
"8c689007-af74-3933-b8fa-6184aea187ae","-34.842274","-56.212208","1","Senda 11","5","2019-06-19 23:54:00.000","2019-06-20 00:53:00.000","0.0024","0.9599056603773585"
"56b63857-ad71-3666-8b5f-97b12a3009f6","-34.815063","-56.25697","1","Cno. Luis Eduardo Pérez","5","2019-06-30 17:06:00.000","2019-06-30 18:06:00.000","0.0024","0.9622641509433962"
"aaedaba2-910b-3d63-bf39-28197ef75c4e","-34.805793","-56.222122","1","Av. Gral. Eugenio Garzón","5","2019-07-14 01:30:00.000","2019-07-14 02:29:00.000","0.0024","0.964622641509434"
"c1c79478-e6be-364f-b03d-434730444ff3","-34.843412","-56.125082","1","Camino Maldonado","5","2019-07-24 02:57:00.000","2019-07-24 03:56:00.000","0.0024","0.9669811320754716"
"c48f19b5-efd3-33d9-9e19-f8dd5c7ee492","-34.8827","-56.10321","1","Gral. Andrés Gómez","5","2019-07-24 04:14:00.000","2019-07-24 05:13:00.000","0.0024","0.9693396226415094"
"42adfde0-ec7c-3e00-8acc-b3fdf329a885","-34.81081","-56.137786","1","Av. José Belloni","5","2019-07-26 12:08:00.000","2019-07-26 13:07:00.000","0.0024","0.9716981132075472"
"7b41f4eb-b8c2-3e2f-a7d8-9858fef25d41","-34.828772","-56.141111","1","Av. José Belloni","5","2019-07-26 12:13:00.000","2019-07-26 13:12:00.000","0.0024","0.9740566037735849"
"3b15a1c3-d0c8-3e5b-9c65-87fc04930eb7","-34.896399","-56.154176","1","Av. Ramón V. Benzano","5","2019-07-26 12:50:00.000","2019-07-26 13:50:00.000","0.0024","0.9764150943396226"
"d5a050a9-92ea-3951-9f84-4da68aeda0f5","-34.867149","-56.199707","1","Av. Dr Juan Carlos Blanco","5","2019-07-26 15:20:00.000","2019-07-26 16:19:00.000","0.0024","0.9787735849056604"
"74d0735e-9157-376a-93c9-e6c5fdfe5fec","-34.843129","-56.127319","1","Juan Quevedo","5","2019-07-26 18:46:00.000","2019-07-26 19:46:00.000","0.0024","0.9811320754716981"
"9c52eb4e-b60c-3f2c-89bd-9a6d95191676","-34.843474","-56.127189","1","Juan Quevedo","5","2019-07-26 22:00:00.000","2019-07-26 23:00:00.000","0.0024","0.9834905660377359"
"b9981dbc-ab82-31db-b572-cd92f4bd0fc9","-34.841784","-56.127824","1","Juan Quevedo","5","2019-07-26 22:04:00.000","2019-07-26 23:04:00.000","0.0024","0.9858490566037735"
"0460da94-2388-3a7e-946e-f81ecda93895","-34.890066","-56.165582","1","Bv. Gral. Artigas","5","2019-08-04 19:28:00.000","2019-08-04 20:28:00.000","0.0024","0.9882075471698113"
"55a14ed2-7cb0-3368-96d2-38768a747045","-34.890447","-56.193025","1","Av. Gral. Rondeau","5","2019-08-09 15:04:00.000","2019-08-09 16:10:00.000","0.0024","0.9905660377358491"
"57e61737-d054-3f9b-a1c7-937af7566a37","-34.857283","-56.176556","1","Bv. José Batlle y Ordóñez","5","2019-08-17 10:30:00.000","2019-08-17 11:30:00.000","0.0024","0.9929245283018868"
"7edc6e0b-4c40-31fd-8cb6-b5111f83eb38","-34.876678","-56.052238","1","Av. Italia","5","2019-08-17 16:01:00.000","2019-08-17 17:00:00.000","0.0024","0.9952830188679245"
"61354eba-1046-3c7f-9c94-ef7fa045d475","-34.839269","-56.120478","1","Camino Maldonado","5","2019-08-17 16:43:00.000","2019-08-17 17:42:00.000","0.0024","0.9976415094339622"
"f4b0eb11-0b58-31f7-b805-4679ce5182dd","-34.874532","-56.040764","1","Gral. Máximo Tajes","5","2019-08-17 19:25:00.000","2019-08-17 20:24:00.000","0.0024","1.0"
